date,time,DOY,Ta,Pa,RH,Td,Tc,Rn,LWin,LWout,SWin,SWout,PPFD,P_rain,MWS,WD,Ts_1_1_1,Ts_2_1_1,Ts_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,LE,H
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[K],[Pa],[%],[C],[K],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[µmol/m^2/s],[m],[m/s],[Degrees_past_North],[K],[K],[K],[m^3/m^3],[m^3/m^3],[m^3/m^3],[W/m^2],[W/m^2],[W/m^2],[W+1M-2],[W+1M-2]
2014-01-03,03:00:00,3.1249,282.638,101752.0,81.3823,-25.4739,282.638,,,,,,0.0231048,0.0,2.19722,63.3454,287.062,285.475,284.347,0.576902,0.603819,0.240335,-0.202965,-1.67942,-1.58788,13.7256,-10.6221
2014-01-03,03:30:00,3.1458,282.383,101737.0,84.7298,-27.8213,282.383,,,,,,0.0266255,0.0,1.52497,115.197,286.975,285.43,284.312,0.577934,0.60407,0.240242,-0.730871,-1.93872,-1.7475,-2.28605,2.25412
2014-01-03,04:00:00,3.1666,282.661,101723.0,79.1457,-22.2024,282.661,,,,,,0.044449,0.0,1.27315,132.999,286.886,285.38,284.273,0.579,0.604343,0.240164,-1.21421,-2.16453,-1.89385,-1.30093,0.744757
2014-01-03,04:30:00,3.1874,282.167,101728.0,83.026,-20.3953,282.167,,,,,,0.019144,0.0,0.90047,125.545,286.802,285.331,284.238,0.580004,0.604657,0.240038,-1.65403,-2.36527,-2.02776,0.67216,-1.94532
2014-01-03,05:00:00,3.2082,282.246,101745.0,84.3621,-20.2655,282.246,,,,,,0.0668935,0.0,0.65806,48.0326,286.721,285.29,284.2,0.580967,0.604862,0.239942,-2.05353,-2.53553,-2.13047,0.0688899,0.128467
2014-01-03,05:30:00,3.2291,282.38,101744.0,,-20.5386,282.38,,,,,,2.20749,0.0,1.20488,18.2239,286.643,285.245,284.166,0.581859,0.605164,0.239842,-2.41562,-2.68358,-2.22333,2.07525,-6.08863
2014-01-03,06:00:00,3.2499,282.658,101758.0,80.2613,-20.7091,282.658,,,,,,17.5934,0.0,1.24957,65.7187,286.568,285.201,284.131,0.582695,0.605441,0.23976,-2.74407,-2.8119,-2.30779,3.28256,-6.84198
2014-01-03,06:30:00,3.2707,283.128,101767.0,,-20.5249,283.128,,,,,,53.0058,0.0,0.774721,65.7411,286.494,285.155,284.096,0.583585,0.605713,0.239703,-3.0439,-2.92161,-2.37931,2.4194,0.967171
2014-01-03,07:00:00,3.2916,283.286,101800.0,76.3336,-19.1001,283.286,,,,,,112.96,0.0,0.956216,41.8193,286.412,285.097,284.051,0.584564,0.606154,0.239627,-3.31788,-3.01995,-2.427,2.01479,-2.1831
2014-01-03,07:30:00,3.3124,283.34,101792.0,81.3847,-16.6833,283.34,,,,,,150.994,0.0,0.962905,74.6461,286.334,285.042,284.009,0.585531,0.606621,0.239572,-3.56643,-3.09999,-2.47774,6.10461,-1.21573
2014-01-03,08:00:00,3.3332,283.637,101836.0,82.0386,-15.6734,283.637,,,,,,267.782,0.0,2.1795,44.9587,286.267,284.992,283.97,0.586344,0.60697,0.239512,-3.78471,-3.15704,-2.5123,11.9235,14.2511
2014-01-03,08:30:00,3.3541,283.749,101838.0,80.6374,-16.0062,283.749,,,,,,339.51,0.0,2.15625,76.8545,286.208,284.945,283.934,0.587068,0.607207,0.239428,-3.96014,-3.18499,-2.52638,19.5125,46.0892
2014-01-03,09:00:00,3.3749,283.57,101804.0,77.9507,-16.0695,283.57,,,,,,546.489,0.0,2.5679,156.521,286.182,284.928,283.928,0.587319,0.606973,0.239259,-4.0808,-3.17693,-2.52004,34.1595,79.0873
2014-01-03,09:30:00,3.3957,284.384,101785.0,73.3293,-15.8299,284.384,,,,,,1321.22,0.0,2.14964,191.197,286.17,284.906,283.916,0.587394,0.606569,0.239087,-4.13627,-3.12513,-2.4845,92.7455,212.714
2014-01-03,10:00:00,3.4165,285.421,101762.0,66.0858,-16.6427,285.421,,,,,,971.389,0.0,1.30807,318.744,286.094,284.838,283.85,0.588236,0.606858,0.238909,-4.12055,-3.03029,-2.42565,117.0,269.536
2014-01-03,10:30:00,3.4374,285.25,101743.0,68.6855,-15.3738,285.25,,,,,,473.402,0.0,2.2805,320.054,286.139,284.878,283.885,0.587489,0.604695,0.238597,-4.0473,-2.90324,-2.34766,8.46755,109.544
2014-01-03,11:00:00,3.4582,285.151,101746.0,71.9428,-13.8646,285.151,,,,,,640.093,0.0,3.5096,315.117,286.174,284.892,283.889,0.586746,0.604018,0.238374,-3.9196,-2.7363,-2.24576,81.6942,187.243
2014-01-03,11:30:00,3.479,285.297,101724.0,68.6789,-15.4295,285.297,,,,,,530.809,0.0,2.27868,311.051,286.231,284.926,283.923,0.585681,0.603241,0.238005,-3.72439,-2.53126,-2.12405,65.4498,114.717
2014-01-03,12:00:00,3.4999,286.095,101720.0,63.9688,-16.2868,286.095,,,,,,857.165,0.0,2.47778,330.847,286.231,284.879,283.9,0.585406,0.603569,0.237765,-3.46001,-2.29801,-1.9927,51.7378,158.826
2014-01-03,12:30:00,3.5207,285.743,101736.0,67.0746,-14.8734,285.743,,,,,,1082.87,0.0,4.48414,329.666,286.255,284.87,283.897,0.584791,0.603375,0.237438,-3.14198,-2.0551,-1.85504,66.7056,200.513
2014-01-03,13:00:00,3.5415,285.796,101730.0,68.7877,-13.8055,285.796,,,,,,772.169,0.0,4.31743,325.0,286.319,284.909,283.918,0.583718,0.602599,0.237091,-2.78462,-1.80271,-1.70687,75.2678,263.059
2014-01-03,13:30:00,3.5624,285.941,101718.0,69.943,-12.8933,285.941,,,,,,897.673,0.0,5.09339,320.44,286.449,284.984,283.971,0.58177,0.601358,0.236623,-2.37127,-1.532,-1.5502,62.3469,205.321
2014-01-03,14:00:00,3.5832,286.531,101692.0,67.5958,-12.8859,286.531,,,,,,1714.97,0.0,5.12225,330.018,286.477,284.89,283.941,0.581189,0.602363,0.236331,-1.86388,-1.2429,-1.38187,130.608,512.189
2014-01-03,14:30:00,3.604,286.779,101680.0,64.2106,-14.1605,286.779,,,,,,1328.73,0.0,5.34189,319.522,286.559,285.011,283.97,0.579936,0.600079,0.235883,-1.29726,-0.95039,-1.21015,129.26,381.6
2014-01-03,15:00:00,3.6249,286.641,101640.0,63.4322,-14.8967,286.641,,,,,,2060.32,0.0,6.04829,318.091,286.721,285.069,284.01,0.577603,0.597789,0.23536,-0.700539,-0.633698,-1.02331,83.4842,362.122
2014-01-03,15:30:00,3.6457,286.444,101632.0,64.4306,-14.8543,286.444,,,,,,1228.24,0.0,6.10885,312.374,286.914,285.192,284.077,0.574901,0.594923,0.234732,0.00683334,-0.241813,-0.815971,83.2441,308.206
2014-01-03,16:00:00,3.6665,286.222,101625.0,65.9592,-14.4327,286.222,,,,,,901.078,0.0,6.16533,306.478,287.201,285.322,284.152,0.57096,0.592039,0.234113,0.896545,0.275384,-0.597938,46.7692,241.419
2014-01-03,16:30:00,3.6873,285.894,101610.0,69.1201,-13.4164,285.894,,,,,,653.263,0.0,6.57456,308.298,287.465,285.428,284.226,0.567305,0.58978,0.233549,2.02228,0.927221,-0.373208,46.3107,124.582
2014-01-03,17:00:00,3.7082,286.062,101595.0,70.2918,-12.6019,286.062,,,,,,530.817,0.0,5.31844,310.802,287.642,285.508,284.278,0.564771,0.587749,0.23309,3.25593,1.51638,-0.158084,74.7718,152.931
2014-01-03,17:30:00,3.729,285.887,101596.0,71.4025,-12.49,285.887,,,,,,257.48,0.0,4.69199,318.204,287.76,285.569,284.327,0.563076,0.586165,0.232681,4.34577,1.92701,0.0262417,35.201,60.8945
2014-01-03,18:00:00,3.7498,285.894,101575.0,73.1529,-11.7392,285.894,,,,,,292.582,0.0,4.43756,312.526,287.828,285.607,284.365,0.561994,0.584939,0.23231,5.14288,2.15317,0.172267,19.1988,34.405
2014-01-03,18:30:00,3.7707,286.154,101526.0,72.9565,-11.3056,286.154,,,,,,332.899,0.0,4.46132,297.185,287.837,285.621,284.378,0.561677,0.583996,0.232073,5.63181,2.23394,0.284017,40.7972,68.84
2014-01-03,19:00:00,3.7915,286.13,101470.0,74.133,-10.9153,286.13,,,,,,174.64,0.0,4.92076,294.7,287.849,285.655,284.411,0.561333,0.582923,0.231749,5.85005,2.2086,0.357903,26.7907,22.8838
2014-01-03,19:30:00,3.8123,286.055,101446.0,76.6044,-10.39,286.055,,,,,,119.144,0.0,5.29707,299.229,287.846,285.677,284.442,0.561194,0.582046,0.231448,5.8597,2.12101,0.404736,12.5845,6.29162
2014-01-03,20:00:00,3.8332,285.876,101438.0,75.7014,-11.1445,285.876,,,,,,44.4384,0.0,4.51489,314.094,287.824,285.686,284.463,0.561327,0.581404,0.23116,5.72858,2.00087,0.42933,16.0417,-12.0673
2014-01-03,20:30:00,3.854,285.674,101416.0,77.273,-10.8797,285.674,,,,,,13.3873,0.0,4.71802,316.865,287.795,285.696,284.482,0.561515,0.580777,0.230904,5.4955,1.8553,0.439006,14.4438,-15.3753
2014-01-03,21:00:00,3.8748,285.339,101398.0,83.1741,-10.8221,285.339,,,,,,1.28018,0.0,4.10834,326.699,287.754,285.696,284.495,0.561847,0.580326,0.230636,5.18561,1.69009,0.43134,18.5158,-6.82686
2014-01-03,21:30:00,3.8956,285.008,101386.0,91.517,-16.3515,285.008,,,,,,0.0494854,0.0,4.32743,325.222,287.708,285.694,284.506,0.562284,0.579943,0.230422,4.81796,1.5094,0.410145,-14.5704,-3.65946
2014-01-03,22:00:00,3.9165,284.994,101388.0,94.3917,-18.2714,284.994,,,,,,0.0142965,0.0,4.14836,322.875,287.646,285.681,284.509,0.562963,0.579754,0.230267,4.4134,1.3192,0.37581,-3.9897,-21.6694
2014-01-03,22:30:00,3.9373,287.514,101378.0,96.3013,-19.5195,287.514,,,,,,0.0382708,0.0,3.26899,308.462,287.588,285.671,284.512,0.563577,0.579546,0.230103,3.99054,1.12532,0.332388,0.624756,-25.8656
2014-01-03,23:00:00,3.9581,287.296,101337.0,96.995,-20.023,287.296,,,,,,0.0142968,0.0,4.33319,292.775,287.527,285.658,284.512,0.564259,0.57946,0.229975,3.56107,0.936616,0.284722,-4.383,-45.9552
2014-01-03,23:30:00,3.979,287.063,101326.0,97.3428,-20.5018,287.063,,,,,,0.0261748,0.0,4.51826,297.002,287.467,285.636,284.512,0.564939,0.579457,0.229809,3.13484,0.757189,0.235265,0.961483,-114.682
2014-01-04,00:00:00,4.0,286.364,101316.0,97.6089,-20.1506,286.364,,,,,,0.0270547,0.0,3.77459,292.201,287.409,285.61,284.509,0.565644,0.579494,0.229659,2.72165,0.591229,0.188066,-0.994656,-24.6062
2014-01-04,00:30:00,4.0208,286.391,101301.0,97.6763,-20.1537,286.391,,,,,,-0.00219956,0.0,4.3,289.996,287.349,285.593,284.506,0.566301,0.579429,0.229483,2.32818,0.438566,0.142772,0.812416,-133.256
2014-01-04,01:00:00,4.0416,286.328,101274.0,97.5117,-19.9609,286.328,,,,,,0.0226558,0.0,4.2145,295.88,287.293,285.575,284.503,0.566953,0.579436,0.229316,1.95755,0.30032,0.100903,-1.88741,-74.0398
2014-01-04,01:30:00,4.0624,286.084,101243.0,97.3666,-19.209,286.084,,,,,,0.0314543,0.0,3.55769,302.569,287.24,285.561,284.501,0.567557,0.579383,0.229194,1.61188,0.176365,0.063763,2.10293,-31.9567
2014-01-04,02:00:00,4.0833,286.156,101215.0,97.4413,-18.5704,286.156,,,,,,0.042892,0.0,4.50697,296.788,287.189,285.546,284.5,0.568155,0.579339,0.229111,1.29399,0.0697161,0.0358407,1.17072,-50.2822
2014-01-04,02:30:00,4.1041,286.192,101205.0,97.5754,-18.1785,286.192,,,,,,0.0354129,0.0,3.89638,284.286,287.143,285.539,284.499,0.568672,0.579181,0.229017,1.00283,-0.0190061,0.00927773,0.0968277,-25.1879
2014-01-04,03:00:00,4.1249,286.407,101176.0,97.8428,-17.8775,286.407,,,,,,0.0558683,0.0,3.24484,273.155,287.101,285.53,284.501,0.569182,0.57909,0.228936,0.737168,-0.092597,-0.0115231,0.446511,-18.6687
2014-01-04,03:30:00,4.1458,286.658,101147.0,97.8374,-19.9303,286.658,,,,,,0.0283735,0.0,2.95053,247.769,287.067,285.526,284.507,0.569677,0.578928,0.228998,0.498751,-0.1569,-0.0259709,-22.143,18.8371
2014-01-04,04:00:00,4.1666,286.996,101130.0,98.0553,-24.3034,286.996,,,,,,0.0197956,0.0,2.98375,240.629,287.057,285.548,284.533,0.569816,0.578467,0.229122,0.28639,-0.208209,-0.0336973,-16.7767,90.8377
2014-01-04,04:30:00,4.1874,287.868,101120.0,98.2731,-24.1611,287.868,,,,,,0.0494905,0.0,2.54182,287.101,287.021,285.527,284.537,0.570271,0.57858,0.229171,0.0997353,-0.248482,-0.0379235,3.79133,-19.3438
2014-01-04,05:00:00,4.2083,288.35,101113.0,98.4655,-21.469,288.35,,,,,,0.0477321,0.0,2.47094,278.954,286.966,285.497,284.524,0.570932,0.578768,0.229215,-0.0617549,-0.288185,-0.0432725,-1.68359,-26.2274
2014-01-04,05:30:00,4.2291,288.78,101126.0,98.6171,-18.9897,288.78,,,,,,2.15325,0.0,1.1745,287.163,286.915,285.474,284.515,0.571531,0.578871,0.229248,-0.224861,-0.337323,-0.0567471,-0.994293,-1.03105
2014-01-04,06:00:00,4.2499,289.169,101148.0,98.678,-17.9988,289.169,,,,,,18.2198,0.0,0.648967,320.221,286.871,285.457,284.51,0.572078,0.578886,0.229297,-0.390431,-0.394012,-0.0819215,0.580844,-6.04241
2014-01-04,06:30:00,4.2707,289.087,101155.0,98.6949,-17.4765,289.087,,,,,,83.6078,0.0,1.64532,306.814,286.831,285.445,284.504,0.572601,0.578877,0.229262,-0.550837,-0.450304,-0.108321,-0.50333,-11.0067
2014-01-04,07:00:00,4.2916,288.894,101178.0,98.7189,-16.5653,288.894,,,,,,106.638,0.0,1.89054,315.467,286.79,285.433,284.496,0.573117,0.578877,0.229289,-0.699165,-0.496812,-0.127923,-0.640204,-11.811
2014-01-04,07:30:00,4.3124,289.21,101178.0,98.6734,-15.1094,289.21,,,,,,234.263,0.0,1.77182,307.064,286.754,285.414,284.489,0.573564,0.578932,0.229332,-0.828676,-0.529702,-0.140905,-5.09037,-3.45526
2014-01-04,08:00:00,4.3332,289.615,101193.0,98.5801,-13.5751,289.615,,,,,,327.787,0.0,1.80372,312.516,286.715,285.389,284.474,0.574051,0.579042,0.229438,-0.930217,-0.54251,-0.145035,2.2498,10.1358
2014-01-04,08:30:00,4.3541,290.056,101200.0,98.5066,-13.0906,290.056,,,,,,321.154,0.0,2.57141,314.04,286.712,285.386,284.475,0.574124,0.578904,0.229435,-0.992625,-0.529233,-0.135397,2.76681,-18.8976
2014-01-04,09:00:00,4.3749,290.852,101199.0,98.3453,-12.6993,290.852,,,,,,346.094,0.0,2.30783,318.909,286.73,285.395,284.49,0.573871,0.578628,0.2294,-1.00503,-0.482392,-0.110057,8.71588,-16.9954
2014-01-04,09:30:00,4.3957,289.795,101187.0,97.8716,-12.4827,289.795,,,,,,460.572,0.0,2.62716,326.181,286.747,285.406,284.496,0.573662,0.578316,0.229326,-0.951733,-0.395528,-0.0652392,12.2295,35.531
2014-01-04,10:00:00,4.4165,288.564,101178.0,96.7269,-12.4596,288.564,,,,,,429.95,0.0,2.71723,315.524,286.776,285.422,284.51,0.573287,0.577951,0.229227,-0.829157,-0.273455,-0.00729635,7.73827,39.4488
2014-01-04,10:30:00,4.4374,287.912,101196.0,95.4871,-12.2531,287.912,,,,,,395.794,0.0,2.92871,318.127,286.818,285.444,284.531,0.572735,0.577475,0.229141,-0.642575,-0.120312,0.0707125,12.9972,45.8373
2014-01-04,11:00:00,4.4582,288.051,101218.0,93.9966,-12.2182,288.051,,,,,,416.282,0.0,3.05857,320.78,286.871,285.47,284.555,0.572041,0.576979,0.228989,-0.394151,0.0501652,0.171061,13.3074,51.5621
2014-01-04,11:30:00,4.479,288.191,101225.0,92.9376,-12.5167,288.191,,,,,,344.305,0.0,2.63779,315.654,286.93,285.504,284.584,0.571263,0.576349,0.228859,-0.0979865,0.24423,0.284491,15.7017,39.0454
2014-01-04,12:00:00,4.4999,288.889,101220.0,88.4237,-12.6273,288.889,,,,,,857.798,0.0,2.5927,303.938,286.967,285.513,284.596,0.570754,0.57597,0.2289,0.222816,0.449523,0.406616,29.2853,109.903
2014-01-04,12:30:00,4.5207,289.672,101204.0,77.52,-10.145,289.672,,,,,,1596.3,0.0,4.22506,336.562,286.884,285.42,284.513,0.571723,0.576831,0.228846,0.568789,0.655531,0.533882,46.4817,205.145
2014-01-04,13:00:00,4.5415,290.082,101201.0,74.3081,-6.8152,290.082,,,,,,1262.04,0.0,4.41087,326.594,286.977,285.47,284.548,0.570413,0.575708,0.228604,0.919691,0.863645,0.663108,96.83,259.764
2014-01-04,13:30:00,4.5624,290.498,101195.0,70.137,-6.59337,290.498,,,,,,1622.95,0.0,4.36512,327.283,287.207,285.515,284.601,0.567263,0.574423,0.228133,1.37606,1.11504,0.815216,112.325,417.743
2014-01-04,14:00:00,4.5832,289.949,101205.0,72.3117,-5.84794,289.949,,,,,,1279.54,0.0,4.90429,329.979,287.478,285.629,284.695,0.563593,0.572247,0.227573,2.17515,1.4381,1.01363,105.575,269.383
2014-01-04,14:30:00,4.604,290.326,101214.0,74.4164,-4.44764,290.326,,,,,,1017.23,0.0,3.71253,339.485,287.712,285.733,284.782,0.560414,0.570148,0.227097,3.24534,1.82117,1.25199,97.3221,251.936
2014-01-04,15:00:00,4.6249,290.077,101221.0,77.0141,-3.8103,290.077,,,,,,442.23,0.0,1.9067,264.781,287.965,285.873,284.894,0.556968,0.56773,0.226626,4.36159,2.24706,1.51601,75.1924,113.704
2014-01-04,15:30:00,4.6457,289.861,101210.0,75.5663,-4.88388,289.861,,,,,,605.542,0.0,3.29268,288.045,288.187,285.989,284.985,0.553961,0.565689,0.226316,5.44001,2.69649,1.78771,68.2203,132.094
2014-01-04,16:00:00,4.6665,290.082,101200.0,72.889,-5.45016,290.082,,,,,,437.103,0.0,4.20382,308.094,288.291,286.042,285.021,0.552464,0.564482,0.225919,6.43685,3.10772,2.03593,46.8575,70.7352
2014-01-04,16:30:00,4.6873,290.083,101199.0,72.8518,-5.48443,290.083,,,,,,498.182,0.0,4.17737,309.02,288.385,286.081,285.076,0.551127,0.563459,0.225469,7.24176,3.42491,2.2411,40.0763,45.78
2014-01-04,17:00:00,4.7082,290.103,101200.0,74.5412,-4.75978,290.103,,,,,,335.025,0.0,2.6092,298.46,288.443,286.142,285.114,0.550227,0.562185,0.225151,7.81557,3.65171,2.40574,71.9047,81.0543
2014-01-04,17:30:00,4.729,289.858,101196.0,76.2819,-4.5636,289.858,,,,,,298.929,0.0,2.29174,295.608,288.518,286.207,285.178,0.549088,0.560813,0.224782,8.18669,3.80494,2.54166,27.7157,41.5513
2014-01-04,18:00:00,4.7498,290.067,101194.0,75.5299,-4.37268,290.067,,,,,,437.811,0.0,2.00951,306.927,288.56,286.25,285.222,0.548389,0.559798,0.224467,8.3987,3.9098,2.65162,52.6248,84.0838
2014-01-04,18:30:00,4.7707,290.828,101186.0,70.3879,-4.41921,290.828,,,,,,824.891,0.0,2.07593,317.566,288.556,286.258,285.235,0.54829,0.559158,0.224237,8.48944,3.96795,2.73809,91.7728,200.137
2014-01-04,19:00:00,4.7915,290.673,101189.0,70.7496,-4.20509,290.673,,,,,,547.422,0.0,2.63617,345.44,288.593,286.312,285.288,0.547611,0.557908,0.223874,8.48282,3.99444,2.80698,51.0814,120.42
2014-01-04,19:30:00,4.8123,290.358,101203.0,71.7048,-4.45775,290.358,,,,,,311.677,0.0,2.67806,329.416,288.667,286.394,285.364,0.546477,0.555986,0.22346,8.41297,4.01965,2.86837,33.0208,53.3326
2014-01-04,20:00:00,4.8331,289.664,101217.0,73.1913,-5.15639,289.664,,,,,,112.694,0.0,2.49293,339.96,288.704,286.453,285.423,0.545858,0.554599,0.22307,8.31641,4.04538,2.92588,16.3065,10.4581
2014-01-04,20:30:00,4.854,288.729,101217.0,77.7353,-5.16217,288.729,,,,,,34.0615,0.0,2.26764,343.257,288.714,286.497,285.472,0.545508,0.55365,0.222748,8.18473,4.04566,2.97394,4.74691,-9.57543
2014-01-04,21:00:00,4.8748,287.874,101224.0,84.0495,-5.14846,287.874,,,,,,3.45428,0.0,1.31566,54.2502,288.708,286.538,285.52,0.545444,0.552771,0.22244,7.99226,3.99906,3.00319,1.38131,-6.18089
2014-01-04,21:30:00,4.8956,286.875,101242.0,90.9828,-7.96003,286.875,,,,,,0.0723367,0.0,1.91067,126.224,288.674,286.553,285.549,0.545768,0.552236,0.222271,7.72749,3.90408,3.00873,0.631834,-3.04453
2014-01-04,22:00:00,4.9165,286.751,101262.0,93.3311,-11.0439,286.751,,,,,,0.0323239,0.0,1.33959,139.802,288.587,286.531,285.548,0.546724,0.552056,0.222138,7.38761,3.75683,2.97327,1.08827,-4.31767
2014-01-04,22:30:00,4.9373,286.629,101264.0,93.7631,-12.5053,286.629,,,,,,0.0285872,0.0,2.03866,153.095,288.525,286.531,285.561,0.547403,0.551778,0.22195,6.97914,3.56248,2.91087,-1.50751,-4.46483
2014-01-04,23:00:00,4.9581,286.388,101257.0,93.2179,-14.2839,286.388,,,,,,0.02507,0.0,1.72313,150.709,288.467,286.529,285.576,0.548028,0.551554,0.221764,6.52008,3.33063,2.81252,-1.84645,-5.19891
2014-01-04,23:30:00,4.979,286.051,101250.0,92.8744,-15.9632,286.051,,,,,,0.0283706,0.0,1.43337,127.691,288.399,286.525,285.58,0.548788,0.55137,0.221592,6.0324,3.07536,2.67957,3.27398,4.51091
2014-01-05,00:00:00,5.0,285.962,101243.0,92.8284,-16.8385,285.962,,,,,,0.028812,0.0,1.16754,146.155,288.311,286.476,285.567,0.549778,0.551741,0.221452,5.52593,2.79877,2.53675,0.293482,-2.03784
2014-01-05,00:30:00,5.0208,285.833,101264.0,92.3677,-17.8842,285.833,,,,,,0.0321122,0.0,1.58477,121.787,288.215,286.437,285.543,0.550903,0.552003,0.22138,5.00522,2.50649,2.36148,-3.50187,-0.109869
2014-01-05,01:00:00,5.0416,285.648,101277.0,90.5898,-20.0347,285.648,,,,,,0.0305733,0.0,2.12224,102.097,288.133,286.407,285.527,0.551839,0.552115,0.22131,4.47618,2.20431,2.17225,-2.14778,-2.69344
2014-01-05,01:30:00,5.0624,285.093,101262.0,91.1836,-22.5229,285.093,,,,,,0.0283745,0.0,1.27439,114.172,288.061,286.39,285.512,0.552696,0.552108,0.221288,3.95617,1.90558,1.97894,3.64419,0.690348
2014-01-05,02:00:00,5.0833,284.706,101249.0,91.4387,-24.9057,284.706,,,,,,0.0241962,0.0,0.766379,126.098,287.998,286.377,285.498,0.553424,0.552063,0.221234,3.45275,1.61509,1.78337,-1.64612,-2.16659
2014-01-05,02:30:00,5.1041,284.74,101243.0,89.0911,-28.2805,284.74,,,,,,0.0351962,0.0,1.4765,124.479,287.928,286.351,285.485,0.554233,0.552175,0.221135,2.97027,1.33641,1.58803,-0.534009,2.0959
2014-01-05,03:00:00,5.1249,284.705,101228.0,88.1506,-29.1766,284.705,,,,,,0.0237586,0.0,2.06713,103.389,287.85,286.322,285.465,0.555132,0.552315,0.221107,2.50156,1.06129,1.39047,0.0189879,-1.00319
2014-01-05,03:30:00,5.1458,284.194,101212.0,91.3191,-28.6275,284.194,,,,,,0.0354198,0.0,2.72203,83.8255,287.744,286.261,285.417,0.556375,0.552824,0.221092,2.03653,0.778481,1.1788,0.6256,5.53816
2014-01-05,04:00:00,5.1666,284.141,101190.0,92.6566,-29.5217,284.141,,,,,,0.0332211,0.0,2.60896,93.8313,287.625,286.192,285.357,0.557802,0.553414,0.221106,1.56714,0.482032,0.950191,0.658999,1.63376
2014-01-05,04:30:00,5.1874,283.975,101188.0,92.2733,-30.0327,283.975,,,,,,0.0286013,0.0,2.47044,94.3651,287.539,286.158,285.321,0.558801,0.553607,0.221077,1.09366,0.17666,0.708646,4.59123,20.2305
2014-01-05,05:00:00,5.2083,283.785,101190.0,94.1984,-31.2095,283.785,,,,,,0.0675447,0.0,2.19595,96.3563,287.455,286.108,285.283,0.559792,0.554003,0.221049,0.62737,-0.111559,0.467184,-1.33533,-4.40362
2014-01-05,05:30:00,5.2291,283.665,101187.0,94.5319,-33.9966,283.665,,,,,,4.21671,0.0,2.96705,85.6359,287.377,286.072,285.25,0.560693,0.554248,0.220939,0.18203,-0.392353,0.232275,0.42675,-2.11891
2014-01-05,06:00:00,5.2499,283.239,101180.0,94.539,-39.8864,283.239,,,,,,43.6403,0.0,3.01735,65.2106,287.285,286.021,285.199,0.561799,0.554665,0.220932,-0.23169,-0.657211,0.01528,1.1778,-6.18386
2014-01-05,06:30:00,5.2707,283.22,101166.0,94.021,-43.3895,283.22,,,,,,163.797,0.0,2.86194,73.9716,287.188,285.957,285.147,0.562953,0.555216,0.220923,-0.639673,-0.909709,-0.194692,-1.19712,-15.2314
2014-01-05,07:00:00,5.2916,283.963,101163.0,91.855,-35.0332,283.963,,,,,,334.119,0.0,1.85786,85.3116,287.079,285.879,285.079,0.564256,0.55594,0.220959,-1.03631,-1.1528,-0.406087,6.9279,17.7043
2014-01-05,07:30:00,5.3124,285.325,101164.0,87.6676,-25.9589,285.325,,,,,,523.639,0.0,2.14868,88.9123,286.969,285.797,285.01,0.565598,0.556697,0.22102,-1.41953,-1.38123,-0.601749,4.64225,19.3848
2014-01-05,08:00:00,5.3332,286.392,101164.0,84.0476,-21.4329,286.392,,,,,,723.575,0.0,2.39491,104.988,286.862,285.717,284.941,0.566885,0.557444,0.221116,-1.78259,-1.58609,-0.772509,5.99815,27.1787
2014-01-05,08:30:00,5.3541,287.398,101161.0,79.0602,-20.2736,287.398,,,,,,929.103,0.0,2.01836,108.537,286.755,285.631,284.868,0.568198,0.558245,0.221177,-2.11221,-1.75294,-0.911127,25.575,93.3392
2014-01-05,09:00:00,5.3749,288.283,101143.0,73.8302,-15.4687,288.283,,,,,,1145.31,0.0,1.47059,115.69,286.683,285.571,284.826,0.569034,0.5587,0.221157,-2.39333,-1.86633,-1.00711,138.108,142.98
2014-01-05,09:30:00,5.3957,288.764,101121.0,69.6161,-9.38094,288.764,,,,,,1174.82,0.0,1.52174,99.2112,286.624,285.524,284.792,0.569662,0.558934,0.221106,-2.61017,-1.91592,-1.05626,59.2284,170.967
2014-01-05,10:00:00,5.4165,289.064,101094.0,69.9856,-8.25145,289.064,,,,,,755.866,0.0,1.64294,72.1557,286.598,285.499,284.761,0.569836,0.558774,0.221016,-2.75244,-1.89071,-1.05842,69.379,116.07
2014-01-05,10:30:00,5.4374,289.606,101083.0,64.9704,-9.66902,289.606,,,,,,847.527,0.0,1.39464,57.2374,286.644,285.53,284.784,0.569091,0.557879,0.220775,-2.80664,-1.78271,-1.01481,46.8391,86.9228
2014-01-05,11:00:00,5.4582,290.492,101058.0,59.6309,-10.0291,290.492,,,,,,1545.71,0.0,1.16684,89.5387,286.61,285.457,284.745,0.569345,0.558125,0.220628,-2.75645,-1.59692,-0.927949,178.271,344.564
2014-01-05,11:30:00,5.479,290.721,101024.0,61.7281,-8.30078,290.721,,,,,,1886.76,0.0,1.75445,309.129,286.437,285.316,284.594,0.571307,0.559062,0.220678,-2.60883,-1.35797,-0.806087,177.935,377.037
2014-01-05,12:00:00,5.4999,291.192,100993.0,58.0414,-9.63025,291.192,,,,,,1410.99,0.0,1.90239,28.1921,286.608,285.437,284.721,0.568875,0.556849,0.220111,-2.37547,-1.06714,-0.657725,49.1159,155.029
